Date/Time,Document Title,Document Url,respuesta_Adjudicatario,respuesta_Importe total,respuesta_Tipo de gasto
2014-03-12 13:49,DGC 2156 2012,http://www.documentcloud.org/documents/957800-dgc-2156-2012.html,,,
2014-03-12 13:51,DGC 1383 2012,http://www.documentcloud.org/documents/956645-dgc-1383-2012.html,Honorable Senado de la Nación,7403.6,Viáticos y gastos
2014-03-12 14:01,DGC 92 2012,http://www.documentcloud.org/documents/953869-dgc-92-2012.html,,,
2014-03-12 15:05,DGC 1300 2012,http://www.documentcloud.org/documents/956527-dgc-1300-2012.html,Honorable Senado de la Nación,2498.0,Gastos de protocolo y ceremonial
2014-03-12 15:06,DGC 698 2012,http://www.documentcloud.org/documents/955353-dgc-698-2012.html,Autotransportes Andesmar S.A.,49558.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-12 16:04,DGC 68 2012,http://www.documentcloud.org/documents/953800-dgc-68-2012.html,DAU Adriana Miryam,11780.0,Adquisición de repuestos y accesorios
2014-03-12 16:15,DGC 495 2012,http://www.documentcloud.org/documents/954863-dgc-495-2012.html,Honorable Senado de la Nación,1079.7,Viáticos y gastos
2014-03-12 19:21,DGC 134 2012,http://www.documentcloud.org/documents/953994-dgc-134-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-13 14:45,DGC 952 2012,http://www.documentcloud.org/documents/956006-dgc-952-2012.html,Honorable Senado de la Nación,3599.0,Viáticos y gastos
2014-03-13 14:46,DGC 2102 2012,http://www.documentcloud.org/documents/957728-dgc-2102-2012.html,Honorable Senado de la Nación,925.45,Viáticos y gastos
2014-03-14 07:09,DGC 492 2012,http://www.documentcloud.org/documents/954859-dgc-492-2012.html,,,
2014-03-14 07:23,DGC 1539 2012,http://www.documentcloud.org/documents/956868-dgc-1539-2012.html,,,
2014-03-14 07:40,DGC 1072 2012,http://www.documentcloud.org/documents/956201-dgc-1072-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-14 07:51,DGC 1136 2012,http://www.documentcloud.org/documents/956296-dgc-1136-2012.html,,,
2014-03-14 07:57,DGC 2048 2012,http://www.documentcloud.org/documents/957651-dgc-2048-2012.html,Honorable Senado de la Nación,2930.0,Gastos de protocolo y ceremonial
2014-03-14 09:37,DGC 1392 2012,http://www.documentcloud.org/documents/956658-dgc-1392-2012.html,,,
2014-03-14 09:46,DGC 882 2012,http://www.documentcloud.org/documents/955868-dgc-882-2012.html,,,
2014-03-14 10:09,DGC 958 2012,http://www.documentcloud.org/documents/956016-dgc-958-2012.html,Gobierno de la Ciudad de Buenos Aires,6027.0,Derechos y tasas
2014-03-14 10:14,DGC 1921 2012,http://www.documentcloud.org/documents/957439-dgc-1921-2012.html,,,
2014-03-14 10:29,DGC 525 2012,http://www.documentcloud.org/documents/954904-dgc-525-2012.html,,,
2014-03-14 10:31,DGC 210 2012,http://www.documentcloud.org/documents/954234-dgc-210-2012.html,Honorable Senado de la Nación,4318.8,Viáticos y gastos
2014-03-14 10:32,DGC 2168 2012,http://www.documentcloud.org/documents/957818-dgc-2168-2012.html,,,
2014-03-14 10:46,DGC 793 2012,http://www.documentcloud.org/documents/955604-dgc-793-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-14 10:47,DGC 929 2012,http://www.documentcloud.org/documents/955967-dgc-929-2012.html,Honorable Senado de la Nación,4318.8,Viáticos y gastos
2014-03-14 10:50,DGC 934 2012,http://www.documentcloud.org/documents/955976-dgc-934-2012.html,,,
2014-03-14 10:58,DGC 585 2012,http://www.documentcloud.org/documents/955057-dgc-585-2012.html,Honorable Senado de la Nación,49361.89,Viáticos para agentes
2014-03-14 11:00,DGC 897 2012,http://www.documentcloud.org/documents/955914-dgc-897-2012.html,Honorable Senado de la Nación,1439.6,Viáticos y gastos
2014-03-14 11:01,DGC 1355 2012,http://www.documentcloud.org/documents/956605-dgc-1355-2012.html,Honorable Senado de la Nación,1850.9,Viáticos y gastos
2014-03-14 11:05,DGC 500 2012,http://www.documentcloud.org/documents/954870-dgc-500-2012.html,Honorable Senado de la Nación,500.0,Gastos de protocolo y ceremonial
2014-03-14 11:09,DGC 453 2012,http://www.documentcloud.org/documents/954806-dgc-453-2012.html,Bloomberg L.P,27839.62,Sistema de información financiera
2014-03-14 11:17,DGC 130 2012,http://www.documentcloud.org/documents/953981-dgc-130-2012.html,Agua y saneamientos argentinos S.A.,283.60,"Pago suministro agua, energía y/o gas"
2014-03-14 11:18,DGC 942 2012,http://www.documentcloud.org/documents/955989-dgc-942-2012.html,Expreso Tigre Iguazu S.R.L.,743.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-14 12:07,DGC 226 2012,http://www.documentcloud.org/documents/954282-dgc-226-2012.html,,,
2014-03-14 12:15,DGC 1208 2012,http://www.documentcloud.org/documents/956398-dgc-1208-2012.html,,,
2014-03-14 12:17,DGC 1748 2012,http://www.documentcloud.org/documents/957166-dgc-1748-2012.html,,,
2014-03-14 12:18,DGC 1294 2012,http://www.documentcloud.org/documents/956517-dgc-1294-2012.html,,,
2014-03-14 12:20,DGC 917 2012,http://www.documentcloud.org/documents/955947-dgc-917-2012.html,,,
2014-03-14 12:48,DGC 406 2012,http://www.documentcloud.org/documents/954679-dgc-406-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-14 12:52,DGC 1156 2012,http://www.documentcloud.org/documents/956325-dgc-1156-2012.html,Honorable Senado de la Nación,28724.96,Caja chica
2014-03-14 12:54,DGC 1273 2012,http://www.documentcloud.org/documents/956488-dgc-1273-2012.html,Asociación difusión lengua señas Argentina - Villasoles Asociación Civil,1800.0,Gastos de protocolo y ceremonial
2014-03-14 13:09,DGC 1282 2012,http://www.documentcloud.org/documents/956500-dgc-1282-2012.html,,,
2014-03-14 13:13,DGC 79 2012,http://www.documentcloud.org/documents/953832-dgc-79-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-14 13:21,DGC 2056 2012,http://www.documentcloud.org/documents/957662-dgc-2056-2012.html,Honorable Senado de la Nación,19333.2,Viáticos y gastos
2014-03-14 13:25,DGC 1998 2012,http://www.documentcloud.org/documents/957572-dgc-1998-2012.html,ENTE COOPERADOR LEY 23.412 de la Dir. Nac. del Resgistro Oficial,572.0,Publicidad y propaganda
2014-03-14 13:30,DGC 1073 2012,http://www.documentcloud.org/documents/956202-dgc-1073-2012.html,Honorable Senado de la Nación,29000.0,Gastos de protocolo y ceremonial
2014-03-14 13:39,DGC 1056 2012,http://www.documentcloud.org/documents/956174-dgc-1056-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-14 13:41,DGC 286 2012,http://www.documentcloud.org/documents/954459-dgc-286-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-14 14:03,DGC 461 2012,http://www.documentcloud.org/documents/954817-dgc-461-2012.html,Honorable Senado de la Nación,1439.6,Viáticos y gastos
2014-03-14 14:14,DGC 908 2012,http://www.documentcloud.org/documents/955935-dgc-908-2012.html,Honorable Senado de la Nación,10797.0,Viáticos y gastos
2014-03-14 14:17,DGC 1749 2012,http://www.documentcloud.org/documents/957168-dgc-1749-2012.html,Honorable Senado de la Nación,1200.0,Gastos de protocolo y ceremonial
2014-03-14 14:22,DGC 1620 2012,http://www.documentcloud.org/documents/956984-dgc-1620-2012.html,,,
2014-03-14 14:27,DGC 1220 2012,http://www.documentcloud.org/documents/956414-dgc-1220-2012.html,Honorable Senado de la Nación,1439.6,Viáticos y gastos
2014-03-14 15:10,DGC 753 2012,http://www.documentcloud.org/documents/955500-dgc-753-2012.html,Turismo Sendas de Arturo Omar Genty,950.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-14 15:10,DGC 918 2012,http://www.documentcloud.org/documents/955948-dgc-918-2012.html,Turismo Sendas de Arturo Omar Genty,950.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-14 15:12,DGC 1634 2012,http://www.documentcloud.org/documents/957004-dgc-1634-2012.html,Honorable Senado de la Nación,5552.7,Viáticos y gastos
2014-03-14 15:18,DGC 1365 2012,http://www.documentcloud.org/documents/956619-dgc-1365-2012.html,Honorable Senado de la Nación,3701.8,Viáticos y gastos
2014-03-14 15:47,DGC 1313 2012,http://www.documentcloud.org/documents/956547-dgc-1313-2012.html,Pandolfo Roberto Andrés,8000.0,Contratación de músico
2014-03-14 15:56,DGC 336 2012,http://www.documentcloud.org/documents/954553-dgc-336-2012.html,Honorable Senado de la Nación,4318.8,Viáticos y gastos
2014-03-14 16:04,DGC 308 2012,http://www.documentcloud.org/documents/954514-dgc-308-2012.html,Empresa General Urquiza S.R.L.,11402.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-14 16:09,DGC 1176 2012,http://www.documentcloud.org/documents/956353-dgc-1176-2012.html,Honorable Senado de la Nación,2993.0,Gastos de protocolo y ceremonial
2014-03-14 16:10,DGC 1760 2012,http://www.documentcloud.org/documents/957184-dgc-1760-2012.html,Honorable Senado de la Nación,3955.2,Reintegro por gastos varios
2014-03-14 16:22,DGC 30 2012,http://www.documentcloud.org/documents/953688-dgc-30-2012.html,Derudder Hnos. S.R.L.,19514.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-15 07:24,DGC 1903 2012,http://www.documentcloud.org/documents/957414-dgc-1903-2012.html,Honorable Senado de la Nación,9254.5,Viáticos y gastos
2014-03-15 08:04,DGC 2238 2012,http://www.documentcloud.org/documents/957919-dgc-2238-2012.html,Honorable Senado de la Nación,3701.8,Viáticos y gastos
2014-03-15 08:07,DGC 713 2012,http://www.documentcloud.org/documents/955392-dgc-713-2012.html,Servicio de comedor - Honorable Senado de la Nación ,4416.0,Gastos de protocolo y ceremonial
2014-03-15 15:08,DGC 98 2012,http://www.documentcloud.org/documents/953885-dgc-98-2012.html,Crucero del Norte S.R.L.,13051.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-15 15:43,DGC 1306 2012,http://www.documentcloud.org/documents/956536-dgc-1306-2012.html,"Universidad de Buenos Aires - Facultad de Arquitectura, Diseño y Urbanismo",660.33,Capacitación
2014-03-15 15:45,DGC 613 2012,http://www.documentcloud.org/documents/955140-dgc-613-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-15 15:53,DGC 506 2012,http://www.documentcloud.org/documents/954878-dgc-506-2012.html,Honorable Senado de la Nación,11000.0,Gastos por desempeño de cargo
2014-03-15 15:56,DGC 2177 2012,http://www.documentcloud.org/documents/957831-dgc-2177-2012.html,Honorable Senado de la Nación,25673.24,Caja chica
2014-03-15 15:58,DGC 954 2012,http://www.documentcloud.org/documents/956009-dgc-954-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-15 18:44,DGC 2160 2012,http://www.documentcloud.org/documents/957806-dgc-2160-2012.html,CEAMSE- Coordinación Ecológica Area Metropolitana S.E.,448.00,Servicio de peaje y telepeaje
2014-03-15 18:47,DGC 72 2012,http://www.documentcloud.org/documents/953811-dgc-72-2012.html,,,
2014-03-16 06:36,DGC 1726 2012,http://www.documentcloud.org/documents/957134-dgc-1726-2012.html,Amaya Carlos Alberto,15000.0,Gastos de protocolo y ceremonial
2014-03-16 07:10,DGC 2150 2012,http://www.documentcloud.org/documents/957792-dgc-2150-2012.html,Honorable Senado de la Nación,3701.8,Viáticos y gastos
2014-03-16 07:12,DGC 861 2012,http://www.documentcloud.org/documents/955804-dgc-861-2012.html,Compañía de Seguros La Mercantil Andina S.A.,1537.23,Pólizas/Seguros/Primas
2014-03-16 07:16,DGC 1699 2012,http://www.documentcloud.org/documents/957097-dgc-1699-2012.html,Honorable Senado de la Nación,7403.6,Viáticos y gastos
2014-03-16 07:34,DGC 207 2012,http://www.documentcloud.org/documents/954224-dgc-207-2012.html,Honorable Senado de la Nación,25554.28,Caja chica
2014-03-16 08:36,DGC 247 2012,http://www.documentcloud.org/documents/954344-dgc-247-2012.html,Honorable Senado de la Nación,5578.4,Viáticos y gastos
2014-03-16 08:47,DGC 1526 2012,http://www.documentcloud.org/documents/956850-dgc-1526-2012.html,Honorable Senado de la Nación,5552.7,Viáticos y gastos
2014-03-16 08:52,DGC 1149 2012,http://www.documentcloud.org/documents/956315-dgc-1149-2012.html,Honorable Senado de la Nación,25274.8,Caja chica
2014-03-16 08:54,DGC 360 2012,http://www.documentcloud.org/documents/954585-dgc-360-2012.html,Sol S.A. Líneas Aéreas,9560.69,Canje de pasajes
2014-03-16 08:56,DGC 623 2012,http://www.documentcloud.org/documents/955170-dgc-623-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-16 09:04,DGC 1979 2012,http://www.documentcloud.org/documents/957533-dgc-1979-2012.html,Honorable Senado de la Nación,3680.0,Gastos de protocolo y ceremonial
2014-03-16 09:18,DGC 1626 2012,http://www.documentcloud.org/documents/956993-dgc-1626-2012.html,Honorable Senado de la Nación,5311.96,Gastos por desarraigo
2014-03-16 09:20,DGC 2080 2012,http://www.documentcloud.org/documents/957696-dgc-2080-2012.html,Honorable Senado de la Nación,22397.07,Caja chica
2014-03-16 09:25,DGC 473 2012,http://www.documentcloud.org/documents/954833-dgc-473-2012.html,Honorable Senado de la Nación,5467.12,Viáticos y gastos
2014-03-16 09:31,DGC 517 2012,http://www.documentcloud.org/documents/954893-dgc-517-2012.html,Aguirre Antonio Rodolfo,7229.0,Equipamiento de oficina/muebles
2014-03-16 09:33,DGC 1190 2012,http://www.documentcloud.org/documents/956371-dgc-1190-2012.html,Agua y saneamientos argentinos S.A.,353.0,"Pago suministro agua, energía y/o gas"
2014-03-16 09:35,DGC 490 2012,http://www.documentcloud.org/documents/954856-dgc-490-2012.html,Honorable Senado de la Nación,28640.8,Caja chica
2014-03-16 09:36,DGC 857 2012,http://www.documentcloud.org/documents/955791-dgc-857-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-16 10:21,DGC 778 2012,http://www.documentcloud.org/documents/955563-dgc-778-2012.html,Honorable Senado de la Nación,1439.6,Viáticos y gastos
2014-03-16 10:23,DGC 1701 2012,http://www.documentcloud.org/documents/957100-dgc-1701-2012.html,Honorable Senado de la Nación,25397.9,Servicios de impresión
2014-03-16 10:42,DGC 1089 2012,http://www.documentcloud.org/documents/956227-dgc-1089-2012.html,Honorable Senado de la Nación,7196.0,Viáticos y gastos
2014-03-16 10:42,DGC 1456 2012,http://www.documentcloud.org/documents/956748-dgc-1456-2012.html,Empresa Que Bus de Gonzalez Tarabelli S.R.L.,17612.0,Canje de pasajes
2014-03-16 10:44,DGC 1137 2012,http://www.documentcloud.org/documents/956298-dgc-1137-2012.html,Honorable Senado de la Nación,15584.2,Viáticos y gastos
2014-03-16 10:45,DGC 2106 2012,http://www.documentcloud.org/documents/957732-dgc-2106-2012.html,Honorable Senado de la Nación,10000.0,Gastos de protocolo y ceremonial
2014-03-16 10:51,DGC 1253 2012,http://www.documentcloud.org/documents/956460-dgc-1253-2012.html,Honorable Senado de la Nación,4318.8,Viáticos y gastos
2014-03-16 10:55,DGC 266 2012,http://www.documentcloud.org/documents/954401-dgc-266-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-16 10:57,DGC 1752 2012,http://www.documentcloud.org/documents/957172-dgc-1752-2012.html,Honorable Senado de la Nación,3701.8,Viáticos y gastos
2014-03-16 11:00,DGC 44 2012,http://www.documentcloud.org/documents/953733-dgc-44-2012.html,Derudder Hnos. S.R.L.,37623.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-16 11:02,DGC 675 2012,http://www.documentcloud.org/documents/955311-dgc-675-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-16 16:34,DGC 797 2012,http://www.documentcloud.org/documents/955616-dgc-797-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-16 16:37,DGC 631 2012,http://www.documentcloud.org/documents/955192-dgc-631-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-16 17:59,DGC 60 2012,http://www.documentcloud.org/documents/953777-dgc-60-2012.html,Empresa Que Bus de Gonzalez Tarabelli S.R.L.,41041.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-16 18:02,DGC 352 2012,http://www.documentcloud.org/documents/954574-dgc-352-2012.html,Honorable Senado de la Nación,2159.4,Viáticos y gastos
2014-03-16 18:05,DGC 780 2012,http://www.documentcloud.org/documents/955569-dgc-780-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-16 18:09,DGC 748 2012,http://www.documentcloud.org/documents/955486-dgc-748-2012.html,Honorable Senado de la Nación,2159.4,Viáticos y gastos
2014-03-16 18:10,DGC 1937 2012,http://www.documentcloud.org/documents/957463-dgc-1937-2012.html,Honorable Senado de la Nación,2370.91,Viáticos y gastos
2014-03-16 18:20,DGC 936 2012,http://www.documentcloud.org/documents/955979-dgc-936-2012.html,Honorable Senado de la Nación,4318.8,Viáticos y gastos
2014-03-16 18:22,DGC 658 2012,http://www.documentcloud.org/documents/955268-dgc-658-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-16 18:24,DGC 1014 2012,http://www.documentcloud.org/documents/956104-dgc-1014-2012.html,Vía Bariloche S.A.,14594.0,Canje de pasajes
2014-03-16 18:28,DGC 1077 2012,http://www.documentcloud.org/documents/956208-dgc-1077-2012.html,Honorable Senado de la Nación,5758.4,Viáticos y gastos
2014-03-17 09:47,DGC 2182 2012,http://www.documentcloud.org/documents/957839-dgc-2182-2012.html,Honorable Senado de la Nación,29357.74,Caja chica
2014-03-17 10:36,DGC 1441 2012,http://www.documentcloud.org/documents/956727-dgc-1441-2012.html,Autopistas del Oeste - Grupo Concesionario del Oeste S.A.,277.78,Servicio de peaje y telepeaje
2014-03-17 11:45,DGC 1744 2012,http://www.documentcloud.org/documents/957160-dgc-1744-2012.html,Honorable Senado de la Nación,1130.0,Gastos de protocolo y ceremonial
2014-03-17 11:54,DGC 1766 2012,http://www.documentcloud.org/documents/957193-dgc-1766-2012.html,Honorable Senado de la Nación,24333.13,Caja chica
2014-03-17 12:21,DGC 1852 2012,http://www.documentcloud.org/documents/957332-dgc-1852-2012.html,Empresa Transfer Line S.A.,46636.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-17 12:21,DGC 2235 2012,http://www.documentcloud.org/documents/957915-dgc-2235-2012.html,Honorable Senado de la Nación,3701.8,Viáticos y gastos
2014-03-17 12:22,DGC 2087 2012,http://www.documentcloud.org/documents/957706-dgc-2087-2012.html,Honorable Senado de la Nación,18509.0,Otros N.E.P.
2014-03-17 12:23,DGC 1736 2012,http://www.documentcloud.org/documents/957149-dgc-1736-2012.html,Honorable Senado de la Nación,69.90,Adquisición de repuestos y accesorios
2014-03-17 12:24,DGC 1003 2012,http://www.documentcloud.org/documents/956086-dgc-1003-2012.html,Empresa General Urquiza S.R.L.,40783.0,"Pasajes aéreos, terrestres, tasas y otros"
